"","Row.names","H1_Bulk_28","H1_Bulk_29","H1_Bulk_30","H1_BulkLitter_4","H1_BulkLitter_5","H1_BulkLitter_6","H1_Rhizo_25","H1_Rhizo_26","H1_Rhizo_27","H1_RhizoLitter_1","H1_RhizoLitter_3","H2_Bulk_34","H2_Bulk_35","H2_Bulk_36","H2_BulkLitter_10","H2_BulkLitter_11","H2_BulkLitter_12","H2_BulkLitter_50","H2_Rhizo_31","H2_Rhizo_32","H2_Rhizo_33","H2_RhizoLitter_49","H2_RhizoLitter_7","H2_RhizoLitter_8","H3_Bulk_40","H3_Bulk_41","H3_Bulk_42","H3_BulkLitter_16","H3_BulkLitter_17","H3_Rhizo_37","H3_RhizoLitter_13","H3_RhizoLitter_14","H3_RhizoLitter_15","H4_Bulk_46","H4_Bulk_47","H4_Bulk_48","H4_BulkLitter_22","H4_BulkLitter_23","H4_BulkLitter_24","H4_Rhizo_43","H4_Rhizo_44","H4_Rhizo_45","H4_RhizoLitter_19","H4_RhizoLitter_20","H4_RhizoLitter_21","KO"
"11","H1_Bulk_28_FD_scaffold_4423_1",15.3983622644405,14.4531070653301,4.51464409024173,7.31687313170779,3.99561469675745,8.72893799525074,4.05375557198573,7.74750431436452,10.6246477401901,8.65961190509179,9.56720740860881,10.3185007391404,10.376330436923,3.15116374776952,11.8236574012689,10.9099875177685,18.5255072751049,11.1740609296136,7.42628856831641,5.25039667725406,8.29349755409645,7.18338498839291,11.8035491573106,6.28196070100382,9.15028746834772,8.11383977264061,7.52547600372428,10.5205224972817,6.39814387794807,9.20506336301655,5.33341090254136,13.654734000117,1.69246342958901,10.4451811465572,5.18954849563632,4.85922174517829,8.5154702315979,22.6361800945652,1.897461896324,2.90594841219868,4.71954333090263,8.21656691540078,3.56837314764991,7.71286585535593,5.3874174820901,"MER"
"12","H1_Bulk_28_FD_scaffold_4848_2",4.05220059590539,10.6496578376116,4.51464409024173,1.46337462634156,4.99451837094681,1.74578759905015,6.48600891517717,0.774750431436452,3.7945170500679,12.1234566671285,3.5877027782283,7.50436417392026,7.54642213594398,3.15116374776952,4.43387152547583,9.81898876599168,5.2930020786014,1.39675761620169,1.8565721420791,3.75028334089575,4.14674877704823,4.93857717952013,5.2460218476936,2.51278428040153,6.86271560126079,9.73660772716874,5.64410700279321,4.20820899891267,7.19791186269158,0,3.5556072683609,6.30218492313091,0,6.04721013748047,5.18954849563632,8.33009442030565,1.41924503859965,3.23374001350931,4.42741109142266,7.2648710304967,0.943908666180526,5.47771127693385,7.13674629529982,2.20367595867312,5.3874174820901,"MER"
"13","H1_Bulk_28_FD_scaffold_4906_1",17.0192425028026,18.2565562930485,18.9615051790153,7.31687313170779,13.9846514386511,20.9494511886018,10.5397644871629,10.0717556086739,3.7945170500679,8.65961190509179,16.7426129650654,8.44240969566029,13.206238737902,12.6046549910781,11.8236574012689,10.9099875177685,6.61625259825174,23.7448794754288,10.2111467814351,8.25062334997066,4.97609853245787,8.08130811194203,6.557527309617,13.8203135422084,17.5380509809998,8.11383977264061,14.110267506983,17.8848882453788,7.99767984743509,5.26003620743803,5.33341090254136,9.45327738469636,8.46231714794504,13.1939130272301,19.4608068586362,21.5194105857896,7.80584771229807,12.9349600540372,9.48730948161998,16.7092033701424,13.2147213265274,11.6401364634844,11.5972127298622,14.3238937313753,10.7748349641802,"MER"
"14","H1_Bulk_28_FD_scaffold_5759_1",4.05220059590539,1.52137969108738,5.41757290829007,5.85349850536623,4.99451837094681,0,2.43225334319144,4.64850258861871,3.03561364005432,0,2.3918018521522,1.87609104348006,0.943302766992998,5.25193957961587,1.47795717515861,2.18199750355371,2.6465010393007,1.39675761620169,3.71314428415821,2.25017000453745,4.97609853245787,1.79584624709823,7.8690327715404,1.25639214020076,2.28757186708693,5.67968784084843,2.8220535013966,1.05205224972817,3.19907193897404,2.63001810371901,1.77780363418045,2.1007283077103,3.38492685917802,1.09949275226918,1.29738712390908,2.77669814010188,1.41924503859965,1.07791333783644,3.16243649387333,0.72648710304967,0.943908666180526,0.684713909616731,2.67627986073743,0,3.59161165472673,"MER"
"15","H1_Bulk_28_FD_scaffold_6112_2",20.2610029795269,13.6924172197864,35.2142239038855,23.4139940214649,25.9714955289234,15.7120883914513,16.2150222879429,28.6657659631487,30.3561364005432,10.3915342861101,10.7631083346849,18.7609104348006,38.6754134467129,17.856594570694,22.1693576273792,12.0009862695454,21.1720083144056,26.5383947078322,29.7051542732656,20.2515300408371,40.6381380150726,20.2032702798551,19.672581928851,18.8458821030115,11.4378593354347,17.0390635225453,16.9323210083796,13.6766792464662,15.9953596948702,23.6701629334711,12.4446254392632,17.8561906155376,20.3095611550681,37.382753577152,34.3807587835906,32.6262031461971,22.7079206175944,51.739840216149,32.2568522375079,24.7005615036888,35.86852931486,34.2356954808366,36.5758247634116,34.1569773594334,25.1412815830871,"MER"
"16","H1_Bulk_29_scaffold_0_18",0,11.4103476831553,10.8351458165801,7.31687313170779,39.9561469675745,24.4410263867021,8.10751114397146,15.495008628729,3.03561364005432,0,14.3508111129132,3.75218208696013,0,3.15116374776952,7.38978587579305,12.0009862695454,33.0812629912587,5.58703046480678,0.928286071039551,2.25017000453745,0,2.24480780887279,11.8035491573106,10.0511371216061,0,0,3.76273800186214,6.312313498369,0,2.63001810371901,28.4448581468872,2.1007283077103,3.38492685917802,0,0,0,0,0,0,0,0,0.684713909616731,0,1.10183797933656,0,"MER"
"17","H1_Bulk_29_scaffold_10585_1",16.2088023836216,15.9744867564174,4.51464409024173,7.31687313170779,13.9846514386511,26.1868139857522,17.8365245167372,10.0717556086739,6.07122728010863,8.65961190509179,26.3098203736742,24.3891835652408,17.922752572867,29.4108616458489,13.3016145764275,15.2739825248759,18.5255072751049,18.157849010622,21.3505796339097,14.2510766954039,22.3924433960604,4.93857717952013,18.3610764669276,15.0767056824092,19.8256228480867,23.5301353406578,31.0425885153626,19.9889927448352,16.7951276796137,23.6701629334711,23.1114472443459,22.0576472309582,28.7718783030131,13.7436594033647,10.3790969912726,8.33009442030565,5.6769801543986,10.7791333783644,6.32487298774666,14.5297420609934,6.60736066326368,13.6942781923346,4.46046643456239,13.2220557520387,4.48951456840841,"MER"
"18","H1_Bulk_29_scaffold_10646_1",8.10440119181078,9.88896799206794,3.61171527219338,7.31687313170779,4.99451837094681,5.23736279715044,6.48600891517717,3.09900172574581,3.03561364005432,3.46384476203672,3.5877027782283,3.75218208696013,6.60311936895099,1.05038791592318,5.91182870063444,6.54599251066112,5.2930020786014,5.58703046480678,8.35457463935596,7.50056668179151,7.46414779868681,3.1427309324219,3.9345163857702,1.25639214020076,5.33766768986951,5.67968784084843,4.70342250232767,3.1561567491845,1.59953596948702,7.89005431115704,7.11121453672181,4.20145661542061,1.69246342958901,0,0,0,0,0,0,0,0,1.36942781923346,0,0,0,"MER"
"19","H1_Bulk_29_scaffold_10769_1",12.9670419068972,7.60689845543688,6.32050172633842,7.31687313170779,6.99232571932554,5.23736279715044,8.9182622583686,13.9455077658561,9.10684092016295,6.92768952407343,11.959009260761,15.0087283478405,2.82990830097899,4.2015516636927,7.38978587579305,7.63699126243797,10.5860041572028,1.39675761620169,13.9242910655933,4.5003400090749,10.7815468203254,4.04065405597101,6.557527309617,8.79474498140535,18.3005749366954,4.86830386358437,8.46616050418981,10.5205224972817,11.1967517864091,13.1500905185951,7.11121453672181,10.5036415385515,3.38492685917802,2.19898550453835,3.2434678097727,5.55339628020377,2.8384900771993,4.31165335134575,5.05989839019732,5.81189682439736,2.83172599854158,4.79299736731712,8.02883958221229,3.30551393800969,4.48951456840841,"MER"
"20","H1_Bulk_29_scaffold_10942_2",4.05220059590539,6.84620860989319,3.61171527219338,4.39012387902467,7.9912293935149,1.74578759905015,5.67525780078002,3.87375215718226,3.03561364005432,5.19576714305507,4.7836037043044,5.62827313044019,4.71651383496499,2.10077583184635,2.95591435031722,5.45499375888427,3.96975155895105,4.19027284860508,2.78485821311865,0,5.80544828786752,4.48961561774557,5.2460218476936,8.79474498140535,8.38776351265208,7.30245579537655,5.64410700279321,6.312313498369,3.19907193897404,1.31500905185951,3.5556072683609,3.15109246156545,3.38492685917802,2.19898550453835,0.64869356195454,1.38834907005094,0,0,3.16243649387333,0,1.88781733236105,2.05414172885019,1.78418657382495,0,2.69370874104505,"MER"
"21","H1_Bulk_29_scaffold_11089_1",4.86264071508647,12.9317273742427,8.12635936243511,13.170371637074,6.99232571932554,3.49157519810029,8.10751114397146,2.32425129430936,1.51780682002716,6.92768952407343,7.17540555645661,9.38045521740032,6.60311936895099,8.4031033273854,10.3457002261103,5.45499375888427,10.5860041572028,4.19027284860508,6.49800249727686,6.00045334543321,4.14674877704823,0.448961561774557,14.4265600811574,3.76917642060229,7.62523955695644,8.11383977264061,10.3475295051209,4.20820899891267,8.7974478321786,6.57504525929753,10.6668218050827,3.15109246156545,5.07739028876702,1.09949275226918,0.64869356195454,0.694174535025471,0.709622519299825,2.15582667567287,1.897461896324,1.45297420609934,1.88781733236105,2.05414172885019,1.78418657382495,0,2.69370874104505,"MER"
"22","H1_Bulk_29_scaffold_11110_2",15.3983622644405,14.4531070653301,24.3790780873053,8.78024775804935,12.9857477644617,24.4410263867021,10.5397644871629,18.5940103544749,22.0081988903938,10.3915342861101,8.37130648253271,35.6457298261212,22.639266407832,22.0581462343867,20.6914004522205,9.81898876599168,19.8487577947552,12.5708185458153,15.7808632076724,12.7509633590456,17.4163448636025,14.3667699767858,17.0495710050042,8.79474498140535,12.9629072468259,20.2845994316015,20.6950590102418,17.8848882453788,21.5937355880747,15.7801086223141,12.4446254392632,27.3094680002339,10.154780577534,17.0421376601722,16.866032610818,31.2378540761462,29.8041458105926,24.7920067702381,17.077157066916,25.4270486067385,14.1586299927079,19.1719894692685,21.4102388858994,33.0551393800969,21.5496699283604,"MER"
"23","H1_Bulk_29_scaffold_11221_1",2.43132035754323,6.0855187643495,0.902928818048346,7.31687313170779,7.9912293935149,5.23736279715044,1.62150222879429,0.774750431436452,5.31232387009505,3.46384476203672,2.3918018521522,4.69022760870016,8.48972490293698,0,5.91182870063444,12.0009862695454,7.93950311790209,9.77730331341186,2.78485821311865,7.50056668179151,0.829349755409645,0.448961561774557,7.8690327715404,5.02556856080306,9.15028746834772,8.11383977264061,10.3475295051209,9.4684702475535,7.99767984743509,14.4650995704546,1.77780363418045,7.35254907698606,1.69246342958901,2.19898550453835,0.64869356195454,0,7.09622519299825,2.15582667567287,5.05989839019732,1.45297420609934,0,0.684713909616731,4.46046643456239,0,0.897902913681683,"MER"
"24","H1_Bulk_29_scaffold_11546_1",4.05220059590539,12.171037528699,7.22343054438677,0,3.99561469675745,1.74578759905015,4.05375557198573,4.64850258861871,3.7945170500679,5.19576714305507,4.7836037043044,7.50436417392026,4.71651383496499,6.30232749553905,4.43387152547583,1.09099875177685,7.93950311790209,11.1740609296136,4.64143035519776,0,6.63479804327716,2.24480780887279,6.557527309617,8.79474498140535,3.05009582278257,0,2.8220535013966,4.20820899891267,2.39930395423053,3.94502715557852,3.5556072683609,3.15109246156545,0,0,0,0,0,0,0,0,0,0.684713909616731,0,0,0,"MER"
"25","H1_Bulk_29_scaffold_11653_1",8.10440119181078,2.28206953663106,2.70878645414504,4.39012387902467,2.99671102256809,1.74578759905015,2.43225334319144,3.09900172574581,1.51780682002716,3.46384476203672,3.5877027782283,7.50436417392026,1.886605533986,0,1.47795717515861,2.18199750355371,2.6465010393007,0,9.28286071039551,0.750056668179151,3.31739902163858,0.448961561774557,1.3115054619234,5.02556856080306,1.52504791139129,1.62276795452812,7.52547600372428,3.1561567491845,0.799767984743509,0,7.11121453672181,6.30218492313091,0,0,0,0,0.709622519299825,0,0,0,0,0,0.892093286912477,0,0.897902913681683,"MER"
"26","H1_Bulk_29_scaffold_11726_1",3.24176047672431,10.6496578376116,13.5439322707252,13.170371637074,6.99232571932554,6.98315039620059,6.48600891517717,6.19800345149162,9.10684092016295,3.46384476203672,8.37130648253271,4.69022760870016,10.376330436923,3.15116374776952,7.38978587579305,1.09099875177685,7.93950311790209,6.98378808100847,9.28286071039551,8.25062334997066,13.2695960865543,16.6115777856586,3.9345163857702,5.02556856080306,17.5380509809998,10.5479917044328,5.64410700279321,5.26026124864084,13.5960557406397,17.0951176741736,3.5556072683609,6.30218492313091,10.154780577534,23.6390941737873,15.568645486909,8.33009442030565,10.6443377894974,11.8570467162008,6.32487298774666,10.8973065457451,13.2147213265274,8.21656691540078,7.13674629529982,12.1202177727022,7.18322330945346,"MER"
"27","H1_Bulk_29_scaffold_11732_1",17.0192425028026,15.2137969108738,5.41757290829007,2.92674925268312,7.9912293935149,0,7.29676002957431,7.74750431436452,10.6246477401901,1.73192238101836,5.97950463038051,14.0706828261005,0.943302766992998,7.35271541146223,11.8236574012689,10.9099875177685,2.6465010393007,5.58703046480678,12.0677189235142,4.5003400090749,10.7815468203254,2.69376937064734,9.18053823346381,2.51278428040153,6.86271560126079,11.3593756816969,3.76273800186214,5.26026124864084,4.79860790846105,7.89005431115704,7.11121453672181,3.15109246156545,5.07739028876702,0.549746376134588,0,0.694174535025471,0,0,3.16243649387333,0,0,0.684713909616731,1.78418657382495,2.20367595867312,0,"MER"
"28","H1_Bulk_29_scaffold_11825_1",13.7774820260783,12.9317273742427,9.9322169985318,10.2436223843909,5.99342204513618,10.4747255943009,1.62150222879429,7.74750431436452,8.34793751014937,6.92768952407343,9.56720740860881,15.0087283478405,4.71651383496499,14.7054308229245,5.91182870063444,4.36399500710741,7.93950311790209,6.98378808100847,11.1394328524746,9.00068001814981,8.29349755409645,4.04065405597101,9.18053823346381,6.28196070100382,6.10019164556515,12.1707596589609,6.58479150325874,9.4684702475535,10.3969838016656,2.63001810371901,1.77780363418045,5.25182076927576,11.8472440071231,3.29847825680753,7.13562918149994,9.71844349035659,7.80584771229807,7.54539336485506,3.16243649387333,5.08540972134769,7.55126932944421,4.79299736731712,4.46046643456239,5.50918989668281,4.48951456840841,"MER"
"29","H1_Bulk_29_scaffold_1201_2",9.72528143017293,11.4103476831553,13.5439322707252,11.7069970107325,20.9769771579766,15.7120883914513,15.4042711735458,12.3960069029832,17.4547784303123,6.92768952407343,5.97950463038051,10.3185007391404,13.206238737902,7.35271541146223,10.3457002261103,9.81898876599168,13.2325051965035,12.5708185458153,12.9960049945537,9.75073668632896,8.29349755409645,13.0198852914622,15.7380655430808,3.76917642060229,9.91281142404337,11.3593756816969,7.52547600372428,9.4684702475535,15.1955917101267,5.26003620743803,8.88901817090226,7.35254907698606,6.76985371835603,10.9949275226918,15.568645486909,13.8834907005094,13.4828278666967,10.7791333783644,10.1197967803946,14.5297420609934,18.8781733236105,19.8567033788852,8.02883958221229,13.2220557520387,12.5706407915436,"MER"
"30","H1_Bulk_29_scaffold_12107_1",11.3461616685351,8.36758830098056,8.12635936243511,8.78024775804935,5.99342204513618,12.220513193351,3.24300445758858,6.19800345149162,4.55342046008148,3.46384476203672,17.9385138911415,3.75218208696013,18.86605533986,6.30232749553905,2.95591435031722,8.72799001421483,7.93950311790209,6.98378808100847,7.42628856831641,9.75073668632896,10.7815468203254,2.24480780887279,6.557527309617,3.76917642060229,3.05009582278257,4.05691988632031,0.940684500465534,0,5.59837589320456,28.9301991409091,5.33341090254136,6.30218492313091,3.38492685917802,8.24619564201882,3.89216137172724,4.85922174517829,4.25773511579895,5.38956668918219,3.16243649387333,1.45297420609934,0.943908666180526,5.47771127693385,3.56837314764991,4.40735191734625,4.48951456840841,"MER"
"31","H1_Bulk_29_scaffold_12241_1",21.8818832178891,16.7351766019611,18.9615051790153,11.7069970107325,13.9846514386511,5.23736279715044,8.9182622583686,13.1707573344197,11.3835511502037,8.65961190509179,25.1139194475981,19.6989559565407,18.86605533986,5.25193957961587,10.3457002261103,15.2739825248759,14.5557557161538,6.98378808100847,19.4940074918306,16.5012466999413,12.4402463311447,9.4281927972657,15.7380655430808,16.3330978226099,6.86271560126079,12.982143636225,15.0509520074486,16.8328359956507,11.1967517864091,0,14.2224290734436,16.8058264616824,11.8472440071231,4.94771738521129,2.59477424781816,3.47087267512735,3.54811259649912,4.31165335134575,2.52994919509866,2.90594841219868,3.77563466472211,4.10828345770039,3.56837314764991,3.30551393800969,9.87693205049851,"MER"
"32","H1_Bulk_29_scaffold_12467_2",20.2610029795269,14.4531070653301,18.0585763609669,14.6337462634156,9.98903674189363,12.220513193351,8.9182622583686,21.6930120802207,14.419164790258,10.3915342861101,16.7426129650654,10.3185007391404,25.4691747088109,14.7054308229245,19.2134432770619,18.5469787802065,17.2022567554545,20.9513642430254,11.1394328524746,25.5019267180911,22.3924433960604,13.4688468532367,14.4265600811574,28.8970192246176,12.9629072468259,12.982143636225,13.1695830065175,9.4684702475535,15.1955917101267,19.7251357778926,21.3336436101654,17.8561906155376,11.8472440071231,20.8903622931144,16.2173390488635,18.0485379106622,19.8694305403951,21.5582667567287,13.282233274268,10.1708194426954,18.8781733236105,16.4331338308016,24.0865187466369,18.7312456487216,10.7748349641802,"MER"
"33","H1_Bulk_29_scaffold_13269_1",2.43132035754323,13.6924172197864,6.32050172633842,4.39012387902467,1.99780734837873,5.23736279715044,0.810751114397146,8.52225474580097,3.03561364005432,1.73192238101836,1.1959009260761,7.50436417392026,0.943302766992998,13.6550429070013,2.95591435031722,4.36399500710741,0,9.77730331341186,2.78485821311865,1.5001133363583,9.1228473095061,5.83650030306924,7.8690327715404,1.25639214020076,2.28757186708693,3.24553590905625,2.8220535013966,3.1561567491845,3.99883992371754,0,5.33341090254136,4.20145661542061,0,1.64923912840376,2.59477424781816,2.08252360507641,4.25773511579895,3.23374001350931,2.52994919509866,3.63243551524835,1.88781733236105,5.47771127693385,5.35255972147486,7.71286585535593,4.48951456840841,"MER"
"34","H1_Bulk_29_scaffold_13629_1",2.43132035754323,6.84620860989319,5.41757290829007,2.92674925268312,4.99451837094681,10.4747255943009,4.05375557198573,3.87375215718226,1.51780682002716,0,9.56720740860881,6.56631865218023,7.54642213594398,2.10077583184635,5.91182870063444,6.54599251066112,5.2930020786014,4.19027284860508,3.71314428415821,3.0002266727166,2.48804926622894,2.24480780887279,2.6230109238468,2.51278428040153,4.57514373417386,5.67968784084843,5.64410700279321,2.10410449945633,7.19791186269158,1.31500905185951,3.5556072683609,10.5036415385515,3.38492685917802,3.84822463294212,7.13562918149994,3.47087267512735,6.38660267369842,6.46748002701862,1.26497459754933,3.63243551524835,2.83172599854158,2.05414172885019,10.7051194429497,4.40735191734625,1.79580582736337,"MER"
"35","H1_Bulk_29_scaffold_1375_1",28.3654041713377,19.0172461385922,14.4468610887735,8.78024775804935,12.9857477644617,22.6952387876519,13.7827689447515,20.9182616487842,13.6602613802444,15.5873014291652,15.5467120389893,20.6370014782807,17.922752572867,15.7558187388476,20.6914004522205,9.81898876599168,21.1720083144056,15.3643337782186,15.7808632076724,20.2515300408371,10.7815468203254,12.5709237296876,13.115054619234,22.6150585236138,14.4879551582172,14.6049115907531,13.1695830065175,14.7287314961943,7.99767984743509,9.20506336301655,3.5556072683609,18.9065547693927,15.2321708663011,14.2934057794993,12.3251776771363,18.0485379106622,29.0945232912928,15.0907867297101,22.1370554571133,10.8973065457451,15.1025386588884,19.8567033788852,19.6260523120745,17.629407669385,18.8559611873153,"MER"
